Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1866,56.0,Male,Pants,clothin,62.0,Missouri,S,Silver,Summer,3.8,No,Store Pickup,No,No,12.0,Bank Transfer,Monthly
1867,31.0,male,T-shirt,clothin,44.0,Alaska,XL,Gold,Winter,4.2,No,Standard,No,No,9.0,CC,Fortnightly
1868,45.0,male,Skirt,clothin,,,M,Brown,Fall,3.4,No,2-Day Shipping,No,No,20.0,Venmo,Quarterly
1869,23.0,Male,Gloves,Accessories,58.0,Indiana,M,Silver,Spring,4.7,No,Next Day Air,No,No,44.0,Cash,Fortnightly
1870,18.0,Male,Blouse,clothin,77.0,West Virginia,S,Beige,Spring,3.9,No,2-Day Shipping,No,No,16.0,Debit Card,Every 3 Months
1871,43.0,Male,Blouse,clothin,99.0,Wyoming,L,Violet,Spring,4.3,No,Store Pickup,No,No,27.0,Debit Card,Fortnightly
1872,56.0,Male,Jeans,clothin,96.0,Illinois,XL,Violet,Fall,2.7,No,Standard,No,No,14.0,Cash,Every 3 Months
1873,43.0,Male,T-shirt,clothin,64.0,Alaska,M,Lavender,Summer,4.6,No,Standard,No,No,24.0,CC,Monthly
1874,64.0,Male,Sweater,clothin,44.0,Wisconsin,XL,Red,Fall,2.9,No,Express,No,No,49.0,Bank Transfer,Weekly
1875,67.0,Male,Pants,,33.0,Indiana,L,Purple,Fall,3.6,No,Free Shipping,No,No,14.0,Cash,Weekly
1876,63.0,male,Boots,Foot-wear,71.0,Tennessee,M,Brown,Winter,3.9,No,Next Day Air,No,No,6.0,CC,Quarterly
1877,,Male,Skirt,clothin,36.0,  Illinois,M,Gray,Fall,2.6,No,Standard,No,No,20.0,Venmo,Quarterly
1878,69.0,Male,Gloves,Accessories,62.0,Pennsylvania,L,Pink,Fall,3.6,No,Express,No,No,3.0,CC,Annually
1879,34.0,Male,Socks,,29.0,Oklahoma,L,Magenta,Summer,3.4,No,Store Pickup,No,No,5.0,CC,Monthly
1880,56.0,Male,T-shirt,clothin,33.0,Tennessee,L,Charcoal,Spring,3.5,No,Express,No,No,46.0,Cash,Bi-Weekly
1881,34.0,Male,Blouse,clothin,33.0,New Jersey,L,Yellow,Fall,3.1,No,2-Day Shipping,No,No,8.0,Debit Card,Monthly
1882,58.0,Male,Blouse,clothin,41.0,New Jersey,M,Red,Winter,4.3,No,Standard,No,No,13.0,Cash,Bi-Weekly
1883,44.0,Male,Scarf,Accessories,54.0,Tennessee,L,Blue,Winter,5.0,No,Store Pickup,No,No,25.0,Bank Transfer,Quarterly
1884,25.0,Male,Backpack,Accessories,58.0,Georgia,M,Cyan,Spring,4.9,No,Store Pickup,No,No,39.0,Debit Card,Fortnightly
1885,27.0,Male,Shorts,clothin,30.0,Arizona,S,Pink,Summer,4.3,No,Next Day Air,No,No,15.0,Bank Transfer,Bi-Weekly
1886,26.0,Male,Jewelry,Accessories,53.0,Nevada,S,Maroon,Winter,4.4,No,Standard,No,No,35.0,Cash,Monthly
1887,18.0,,Gloves,Accessories,91.0,Arkansas,L,Beige,Spring,4.4,No,Next Day Air,No,No,46.0,Cash,Bi-Weekly
1888,64.0,Male,Hoodie,clothin,44.0,North Dakota,XL,Gold,Fall,3.5,No,Express,No,No,3.0,pay pal,Monthly
1889,62.0,Male,Hoodie,clothin,89.0,,XL,Turquoise,Winter,3.4,No,Free Shipping,No,No,48.0,CC,Weekly
1890,59.0,male,Skirt,clothin,57.0,North Carolina,L,Peach,Spring,2.5,No,Next Day Air,No,No,27.0,Bank Transfer,Weekly
1891,36.0,Male,Sunglasses,Accessories,57.0,  Hawaii,M,Lavender,Spring,3.4,No,Store Pickup,No,No,5.0,CC,Weekly
1892,69.0,,Jewelry,Accessories,74.0,  New Hampshire,M,Gray,Summer,2.6,No,Next Day Air,No,No,48.0,Debit Card,Quarterly
1893,39.0,Male,Jacket,Outerwear,30.0,,M,Blue,Fall,4.6,No,2-Day Shipping,No,No,,Venmo,Weekly
1894,28.0,Male,Dress,clothin,20.0,,L,Red,Summer,3.7,No,Express,No,No,10.0,pay pal,Fortnightly
1895,42.0,Male,Hoodie,clothin,90.0,  Arizona,M,Purple,Fall,2.5,No,Free Shipping,No,No,48.0,Debit Card,Bi-Weekly
1896,31.0,Male,Jeans,clothin,61.0,Washington,L,Indigo,Fall,4.5,No,Express,No,No,3.0,Debit Card,Monthly
1897,57.0,Male,Sandals,Foot-wear,51.0,Nevada,M,Gold,Fall,2.9,No,Standard,No,No,19.0,Venmo,Monthly
1898,53.0,Male,Sunglasses,Accessories,97.0,Alaska,L,Teal,Winter,2.9,No,Free Shipping,No,No,11.0,Debit Card,Fortnightly
1899,59.0,Male,Pants,clothin,97.0,Texas,L,Magenta,Fall,3.5,No,Next Day Air,No,No,25.0,Venmo,Monthly
1900,32.0,male,Shorts,clothin,40.0,New York,L,Maroon,Winter,4.2,No,Store Pickup,No,No,42.0,pay pal,Weekly
1901,65.0,Male,Jewelry,,85.0,Iowa,S,Blue,Summer,3.3,No,Free Shipping,No,No,34.0,Cash,Quarterly
1902,56.0,Male,Socks,clothin,76.0,Arizona,S,Beige,Winter,3.9,No,Store Pickup,No,No,,Cash,Quarterly
1903,31.0,Male,Sandals,Foot-wear,22.0,New Mexico,S,Olive,Spring,5.0,No,Store Pickup,No,No,21.0,Venmo,Monthly
1904,59.0,Male,Pants,clothin,,North Carolina,M,Gold,Summer,3.3,No,Standard,No,No,37.0,Bank Transfer,Weekly
1905,22.0,Male,T-shirt,clothin,71.0,Nevada,S,Silver,Spring,4.2,No,Free Shipping,No,No,46.0,Cash,Monthly
1906,47.0,male,Boots,Foot-wear,35.0,  Idaho,M,Teal,Summer,4.9,No,2-Day Shipping,No,No,14.0,Bank Transfer,Fortnightly
1907,,Male,Backpack,,30.0,Vermont,M,Green,Spring,4.6,No,2-Day Shipping,No,No,24.0,pay pal,Fortnightly
1908,69.0,M,Skirt,clothin,74.0,  New Mexico,L,Orange,Fall,4.8,No,Store Pickup,No,No,36.0,CC,Every 3 Months
1909,18.0,Male,Scarf,Accessories,71.0,Georgia,XL,Charcoal,Winter,2.7,No,Next Day Air,No,No,19.0,Debit Card,Bi-Weekly
1910,50.0,Male,Sweater,clothin,84.0,Kentucky,S,Black,Spring,4.3,No,Store Pickup,No,No,12.0,CC,Monthly
1911,29.0,,Sandals,Foot-wear,38.0,New York,S,Yellow,Fall,3.8,No,Express,No,No,13.0,Debit Card,Quarterly
1912,65.0,male,Jewelry,Accessories,81.0,  Arizona,M,Gray,Spring,4.9,No,Express,No,No,32.0,Debit Card,Bi-Weekly
1913,29.0,Male,Sweater,clothin,56.0,Colorado,S,Charcoal,Winter,3.4,No,2-Day Shipping,No,No,5.0,CC,Bi-Weekly
1914,49.0,Male,Skirt,clothin,48.0,Kentucky,M,Peach,Winter,3.6,No,Express,No,No,29.0,Cash,Annually
1915,28.0,Male,Shorts,clothin,97.0,Alaska,L,Green,Fall,3.4,No,Standard,No,No,,CC,Fortnightly
1916,51.0,Male,Backpack,Accessories,74.0,  Alabama,M,Magenta,Fall,4.7,No,2-Day Shipping,No,No,44.0,Cash,Weekly
1917,26.0,Male,Hoodie,clothin,50.0,  Connecticut,S,Beige,Winter,3.0,No,Next Day Air,No,No,3.0,Debit Card,Bi-Weekly
1918,38.0,Male,Skirt,clothin,71.0,Hawaii,L,Black,Winter,3.4,No,Free Shipping,No,No,35.0,pay pal,Bi-Weekly
1919,35.0,M,Skirt,clothin,33.0,Idaho,S,Purple,Summer,4.6,No,Standard,No,No,,Debit Card,Monthly
1920,34.0,,Backpack,Accessories,56.0,Virginia,M,Olive,Summer,3.1,No,Express,No,No,20.0,pay pal,Bi-Weekly
1921,51.0,Male,Blouse,clothin,84.0,  Connecticut,M,Purple,Spring,2.8,No,Standard,No,No,40.0,Cash,Every 3 Months
1922,47.0,Male,Shirt,clothin,36.0,Michigan,M,Green,Fall,3.5,No,Store Pickup,No,No,13.0,Venmo,Annually
1923,18.0,Male,Gloves,Accessories,63.0,Kentucky,S,Peach,Summer,4.6,No,Standard,No,No,9.0,pay pal,Monthly
1924,64.0,Male,Sandals,Foot-wear,-99.0,Nebraska,XL,Blue,Summer,4.3,No,Standard,No,No,7.0,Cash,Annually
1925,30.0,Male,Jacket,Outerwear,63.0,Michigan,M,Gray,Fall,4.8,No,Free Shipping,No,No,42.0,pay pal,Quarterly
1926,,Male,Sneakers,Foot-wear,32.0,Utah,L,Black,Winter,2.9,No,Express,No,No,44.0,CC,Fortnightly
1927,66.0,male,Backpack,Accessories,93.0,New Mexico,M,Silver,Spring,3.0,No,Express,No,No,6.0,pay pal,Annually
1928,40.0,male,Pants,clothin,29.0,Florida,M,Pink,Summer,2.9,No,Standard,No,No,8.0,Cash,Every 3 Months
1929,25.0,Male,Sunglasses,Accessories,92.0,Mississippi,S,Lavender,Summer,3.7,No,Standard,No,No,10.0,pay pal,Weekly
1930,59.0,,Jeans,clothin,33.0,  Hawaii,L,Brown,Fall,4.7,No,Standard,No,No,46.0,Venmo,Quarterly
1931,66.0,male,Pants,clothin,52.0,North Carolina,L,Turquoise,Spring,3.5,No,Store Pickup,No,No,26.0,Cash,Weekly
1932,54.0,Male,Jewelry,Accessories,42.0,  Illinois,S,Olive,Spring,2.7,No,Store Pickup,No,No,6.0,Debit Card,Every 3 Months
1933,42.0,Male,Hoodie,,36.0,  Maryland,M,White,Spring,5.0,No,Free Shipping,No,No,47.0,CC,Every 3 Months
1934,48.0,male,Sandals,Foot-wear,67.0,Montana,L,Violet,Summer,4.1,No,Next Day Air,No,No,28.0,Venmo,Annually
1935,34.0,,Jacket,Outerwear,43.0,Michigan,L,Gold,Winter,2.7,No,Free Shipping,No,No,23.0,Bank Transfer,Annually
1936,19.0,Male,Blouse,clothin,68.0,  North Carolina,XL,Violet,Spring,4.8,No,Free Shipping,No,No,45.0,Cash,Fortnightly
1937,70.0,Male,Jewelry,Accessories,60.0,Minnesota,S,Teal,Summer,4.3,No,2-Day Shipping,No,No,44.0,pay pal,Every 3 Months
1938,43.0,Male,Socks,clothin,53.0,Delaware,M,Olive,Summer,4.5,No,2-Day Shipping,No,No,11.0,Bank Transfer,Monthly
1939,46.0,male,Jeans,clothin,23.0,,L,Blue,Spring,3.8,No,Standard,No,No,39.0,Debit Card,Bi-Weekly
1940,66.0,Male,Gloves,Accessories,57.0,Ohio,L,Magenta,Winter,3.7,No,Store Pickup,No,No,20.0,pay pal,Every 3 Months
1941,50.0,Male,Hat,Accessories,89.0,Alaska,L,Gray,Fall,3.9,No,2-Day Shipping,No,No,,pay pal,Fortnightly
1942,55.0,Male,Shoes,Foot-wear,99.0,Vermont,XL,Peach,Winter,3.3,No,Standard,No,No,46.0,CC,Quarterly
1943,63.0,Male,Pants,clothin,28.0,Alabama,M,Cyan,Fall,3.4,No,Express,No,No,22.0,pay pal,Monthly
1944,32.0,Male,Socks,clothin,53.0,Wisconsin,L,Violet,Summer,3.8,No,Next Day Air,No,No,45.0,Cash,Annually
1945,30.0,Male,Hoodie,clothin,45.0,Arkansas,M,Gold,Winter,2.7,No,Free Shipping,No,No,49.0,Cash,Every 3 Months
1946,35.0,Male,Hoodie,clothin,38.0,Georgia,M,Gold,Winter,2.9,No,2-Day Shipping,No,No,9.0,CC,Every 3 Months
1947,59.0,M,Pants,clothin,49.0,Louisiana,M,White,Summer,4.5,No,Standard,No,No,41.0,CC,Quarterly
1948,59.0,M,Shirt,clothin,32.0,New York,M,Gray,Summer,2.6,No,Store Pickup,No,No,2.0,pay pal,Monthly
1949,54.0,Male,T-shirt,clothin,37.0,Connecticut,L,Brown,Winter,3.1,No,Next Day Air,No,No,39.0,pay pal,Bi-Weekly
1950,63.0,Male,Dress,clothin,80.0,Nebraska,L,Gray,Winter,4.7,No,Store Pickup,No,No,12.0,pay pal,Quarterly
1951,43.0,Male,Backpack,Accessories,78.0,,L,Blue,Summer,4.6,No,Free Shipping,No,No,26.0,pay pal,Every 3 Months
1952,33.0,male,Gloves,Accessories,53.0,Connecticut,L,Gold,Summer,2.7,No,Next Day Air,No,No,32.0,Bank Transfer,Bi-Weekly
1953,57.0,Male,Shoes,Foot-wear,82.0,  Maryland,L,Yellow,Summer,4.6,No,2-Day Shipping,No,No,50.0,Cash,Bi-Weekly
1954,25.0,male,Skirt,clothin,33.0,  Colorado,XL,Green,Spring,4.8,No,Standard,No,No,3.0,pay pal,Fortnightly
1955,26.0,male,Gloves,Accessories,77.0,,M,Pink,Winter,4.2,No,Free Shipping,No,No,3.0,Venmo,Quarterly
1956,50.0,Male,Hoodie,clothin,56.0,Maine,M,Pink,Winter,4.9,No,Express,No,No,37.0,Cash,Monthly
1957,70.0,Male,Socks,clothin,37.0,Oklahoma,M,Pink,Winter,4.9,No,Express,No,No,20.0,CC,Fortnightly
1958,68.0,Male,Gloves,,54.0,,M,Cyan,Spring,4.5,No,Store Pickup,No,No,26.0,Cash,Bi-Weekly
1959,39.0,Male,Shorts,clothin,67.0,Nevada,M,Gray,Winter,2.7,No,Store Pickup,No,No,47.0,Cash,Quarterly
1960,46.0,Male,Shoes,Foot-wear,90.0,Colorado,M,White,Fall,3.1,No,Store Pickup,No,No,7.0,CC,Every 3 Months
1961,57.0,M,Jeans,clothin,72.0,Massachusetts,L,Red,Summer,3.3,No,2-Day Shipping,No,No,40.0,CC,Annually
1962,47.0,Male,Boots,Foot-wear,59.0,Nevada,L,Black,Summer,2.6,No,Free Shipping,No,No,45.0,Debit Card,Quarterly
1963,,Male,Hat,Accessories,45.0,  Iowa,M,Silver,Fall,4.4,No,Standard,No,No,20.0,pay pal,Fortnightly
1964,52.0,male,Shorts,clothin,,Michigan,L,Pink,Spring,3.9,No,Standard,No,No,11.0,CC,Weekly
1965,40.0,Male,Pants,clothin,51.0,West Virginia,S,Cyan,Summer,4.6,No,Express,No,No,50.0,Debit Card,Monthly
1966,67.0,Male,Sweater,clothin,90.0,,M,White,Fall,4.9,No,Express,No,No,25.0,Debit Card,Quarterly
1967,67.0,Male,Jacket,Outerwear,95.0,Indiana,XL,Purple,Winter,3.7,No,Express,No,No,5.0,CC,Fortnightly
1968,37.0,Male,Dress,clothin,81.0,Georgia,L,Yellow,Fall,3.7,No,Standard,No,No,4.0,Venmo,Annually
1969,67.0,,Shirt,clothin,70.0,  Minnesota,S,Blue,Spring,4.2,No,Standard,No,No,25.0,CC,Weekly
1970,64.0,male,Dress,clothin,32.0,Louisiana,S,Cyan,Winter,3.5,No,Next Day Air,No,No,11.0,Bank Transfer,Fortnightly
1971,28.0,M,Belt,Accessories,94.0,Maryland,M,Indigo,Spring,2.9,No,Next Day Air,No,No,4.0,CC,Bi-Weekly
1972,0.0,,Hat,Accessories,29.0,  Pennsylvania,XL,Indigo,Spring,3.4,No,Next Day Air,No,No,1.0,Venmo,Monthly
1973,54.0,M,Backpack,Accessories,31.0,Louisiana,M,Silver,Summer,3.3,No,Express,No,No,48.0,pay pal,Every 3 Months
1974,24.0,Male,Skirt,clothin,20.0,Maryland,XL,Red,Fall,4.5,No,Standard,No,No,9.0,Venmo,Every 3 Months
1975,27.0,Male,Gloves,Accessories,44.0,,M,Peach,Winter,4.6,No,2-Day Shipping,No,No,2.0,pay pal,Fortnightly
1976,53.0,Male,Jacket,Outerwear,77.0,Illinois,L,Turquoise,Fall,2.9,No,Express,No,No,4.0,Cash,Quarterly
1977,32.0,Male,Handbag,Accessories,51.0,Wyoming,M,Pink,Spring,3.2,No,Next Day Air,No,No,,pay pal,Fortnightly
1978,24.0,Male,Sandals,Foot-wear,49.0,Florida,M,Teal,Summer,2.6,No,Free Shipping,No,No,32.0,Bank Transfer,Annually
1979,45.0,male,Sunglasses,Accessories,78.0,Massachusetts,L,Magenta,Spring,3.8,No,Store Pickup,No,No,1.0,Cash,Quarterly
1980,49.0,Male,Jeans,clothin,98.0,Tennessee,L,Blue,Spring,2.8,No,Store Pickup,No,No,38.0,Debit Card,Fortnightly
1981,51.0,Male,Sandals,Foot-wear,94.0,  Iowa,M,Green,Winter,4.4,No,Store Pickup,No,No,25.0,pay pal,Fortnightly
1982,69.0,male,Shoes,Foot-wear,91.0,Michigan,L,Violet,Summer,4.7,No,Express,No,No,42.0,pay pal,Quarterly
1983,41.0,Male,Sunglasses,Accessories,77.0,Kansas,M,Turquoise,Summer,2.7,No,2-Day Shipping,No,No,32.0,pay pal,Monthly
1984,59.0,male,Scarf,Accessories,97.0,Georgia,M,Pink,Summer,2.6,No,Next Day Air,No,No,21.0,Debit Card,Quarterly
1985,26.0,Male,Skirt,clothin,58.0,West Virginia,M,Black,Summer,3.4,No,2-Day Shipping,No,No,26.0,pay pal,Fortnightly
1986,23.0,Male,Gloves,Accessories,97.0,Tennessee,M,Gold,Spring,3.9,No,2-Day Shipping,No,No,6.0,CC,Fortnightly
1987,62.0,Male,Coat,Outerwear,48.0,Arkansas,L,Green,Summer,3.4,No,2-Day Shipping,No,No,14.0,Venmo,Quarterly
1988,69.0,M,Belt,Accessories,23.0,Vermont,XL,White,Summer,3.4,No,Express,No,No,4.0,Cash,Quarterly
1989,46.0,Male,Pants,clothin,79.0,Virginia,M,Gold,Winter,3.9,No,Free Shipping,No,No,26.0,Bank Transfer,Weekly
1990,35.0,Male,Jewelry,Accessories,42.0,Maryland,S,Charcoal,Spring,4.0,No,Express,No,No,39.0,pay pal,Bi-Weekly
1991,32.0,M,Backpack,Accessories,95.0,Connecticut,L,White,Spring,3.4,No,2-Day Shipping,No,No,15.0,pay pal,Annually
1992,46.0,male,Sneakers,Foot-wear,29.0,  Missouri,M,Brown,Summer,3.7,No,Next Day Air,No,No,1.0,Venmo,Every 3 Months
1993,33.0,Male,Hoodie,clothin,98.0,New Jersey,L,Gold,Winter,4.9,No,2-Day Shipping,No,No,28.0,Venmo,Monthly
1994,32.0,Male,Blouse,clothin,96.0,Arkansas,S,Purple,Spring,5.0,No,Express,No,No,17.0,Cash,Weekly
1995,33.0,male,Sunglasses,Accessories,66.0,Nevada,M,Brown,Fall,2.9,No,Next Day Air,No,No,24.0,CC,Weekly
1996,67.0,Male,Boots,Foot-wear,80.0,Missouri,S,Teal,Spring,3.0,No,Standard,No,No,29.0,Debit Card,Quarterly
1997,67.0,Male,Sneakers,Foot-wear,27.0,South Dakota,L,Indigo,Summer,3.3,No,Next Day Air,No,No,18.0,Cash,Every 3 Months
1998,42.0,Male,Backpack,Accessories,25.0,Connecticut,M,Purple,Fall,4.7,No,Express,No,No,10.0,Debit Card,Bi-Weekly
1999,20.0,male,Pants,clothin,45.0,Vermont,M,Orange,Fall,3.4,No,2-Day Shipping,No,No,19.0,Cash,Quarterly
2000,39.0,Male,Socks,clothin,-99.0,Tennessee,L,Indigo,Winter,4.6,No,2-Day Shipping,No,No,26.0,Debit Card,Monthly
2001,26.0,Male,Belt,,,California,M,Lavender,Winter,3.6,No,2-Day Shipping,No,No,25.0,Cash,Bi-Weekly
2002,51.0,Male,Sunglasses,Accessories,90.0,Wyoming,S,Purple,Winter,2.6,No,Free Shipping,No,No,2.0,Debit Card,Fortnightly
2003,31.0,Male,Shirt,clothin,65.0,New York,M,Red,Summer,2.7,No,Express,No,No,19.0,pay pal,Every 3 Months
2004,68.0,Male,Sneakers,Foot-wear,72.0,  Maine,S,Blue,Spring,3.1,No,Express,No,No,32.0,Cash,Quarterly
2005,44.0,male,Shoes,Foot-wear,70.0,Georgia,L,Blue,Fall,3.2,No,2-Day Shipping,No,No,13.0,Cash,Bi-Weekly
2006,,M,Sandals,Foot-wear,82.0,Tennessee,M,Cyan,Winter,3.4,No,Store Pickup,No,No,30.0,pay pal,Fortnightly
2007,58.0,M,Scarf,Accessories,97.0,New Mexico,S,Pink,Fall,4.4,No,Express,No,No,2.0,CC,Annually
2008,26.0,Male,Shirt,clothin,25.0,Virginia,M,Silver,Summer,3.2,No,2-Day Shipping,No,No,8.0,pay pal,Quarterly
2009,57.0,Male,Skirt,clothin,48.0,Florida,M,Gray,Spring,2.5,No,Free Shipping,No,No,27.0,pay pal,Every 3 Months
2010,37.0,M,Boots,Foot-wear,99.0,Alabama,M,Indigo,Summer,3.8,No,Next Day Air,No,No,26.0,Venmo,Bi-Weekly
2011,24.0,Male,Sweater,clothin,21.0,,M,Maroon,Summer,4.4,No,2-Day Shipping,No,No,3.0,Debit Card,Bi-Weekly
2012,57.0,Male,Sandals,Foot-wear,94.0,West Virginia,M,Beige,Spring,3.7,No,Express,No,No,4.0,Bank Transfer,Monthly
2013,,M,Jeans,clothin,53.0,Nevada,L,Green,Fall,3.2,No,Store Pickup,No,No,5.0,Cash,Fortnightly
2014,39.0,Male,Backpack,Accessories,70.0,Virginia,M,Peach,Winter,4.9,No,Standard,No,No,25.0,Debit Card,Quarterly
2015,51.0,male,Skirt,clothin,26.0,Wisconsin,L,Black,Summer,3.9,No,Standard,No,No,47.0,pay pal,Bi-Weekly
2016,57.0,Male,Belt,Accessories,,  Virginia,S,Pink,Summer,4.5,No,Next Day Air,No,No,8.0,CC,Fortnightly
2017,53.0,Male,Shoes,Foot-wear,,Maine,S,Violet,Winter,3.4,No,Standard,No,No,20.0,Debit Card,Fortnightly
2018,70.0,Male,Socks,clothin,32.0,Massachusetts,S,Green,Winter,4.1,No,Next Day Air,No,No,42.0,Bank Transfer,Every 3 Months
2019,60.0,Male,Backpack,Accessories,97.0,Arkansas,S,Gold,Fall,4.5,No,Store Pickup,No,No,20.0,Bank Transfer,Weekly
2020,31.0,Male,Shirt,clothin,68.0,Idaho,S,Red,Winter,4.7,No,Store Pickup,No,No,23.0,Cash,Fortnightly
2021,41.0,Male,Sweater,clothin,23.0,Pennsylvania,M,Beige,Winter,4.8,No,Next Day Air,No,No,26.0,Cash,Quarterly
2022,,Male,Handbag,Accessories,33.0,Maine,M,Green,Winter,4.4,No,Standard,No,No,48.0,Venmo,Quarterly
2023,59.0,Male,Jewelry,Accessories,,Alabama,S,Black,Winter,4.0,No,Store Pickup,No,No,16.0,Cash,Bi-Weekly
2024,46.0,,Socks,clothin,68.0,Idaho,S,Teal,Winter,4.1,No,Store Pickup,No,No,28.0,Cash,Bi-Weekly
2025,62.0,Male,Socks,clothin,23.0,  Arkansas,L,Silver,Fall,3.7,No,Express,No,No,39.0,pay pal,Weekly
2026,42.0,Male,Shirt,clothin,29.0,Delaware,M,Turquoise,Summer,3.0,No,Express,No,No,43.0,Debit Card,Fortnightly
2027,37.0,male,Scarf,Accessories,35.0,Maine,M,Orange,Winter,3.6,No,Express,No,No,45.0,Bank Transfer,Every 3 Months
2028,50.0,,Shoes,Foot-wear,73.0,Nebraska,S,Gold,Fall,4.8,No,Standard,No,No,50.0,CC,Every 3 Months
2029,29.0,Male,Shoes,Foot-wear,84.0,Ohio,XL,Purple,Fall,3.7,No,2-Day Shipping,No,No,10.0,Venmo,Bi-Weekly
2030,25.0,,Scarf,Accessories,23.0,Montana,M,Pink,Spring,4.6,No,Next Day Air,No,No,40.0,pay pal,Quarterly
2031,66.0,Male,Sunglasses,Accessories,67.0,New Mexico,S,Green,Summer,2.8,No,Standard,No,No,38.0,CC,Monthly
2032,21.0,male,Socks,clothin,51.0,North Carolina,L,Charcoal,Spring,4.0,No,Standard,No,No,2.0,CC,Monthly
2033,46.0,,Blouse,clothin,36.0,South Carolina,M,Maroon,Winter,4.2,No,Next Day Air,No,No,13.0,Cash,Annually
2034,57.0,Male,Jeans,clothin,55.0,Illinois,L,Olive,Summer,3.6,No,Express,No,No,33.0,Venmo,Annually
2035,61.0,male,Shorts,clothin,30.0,Alabama,M,Peach,Spring,2.9,No,Store Pickup,No,No,,pay pal,Monthly
2036,53.0,Male,T-shirt,clothin,70.0,Oklahoma,S,Yellow,Summer,4.1,No,Express,No,No,43.0,Bank Transfer,Weekly
2037,37.0,M,Blouse,clothin,63.0,Minnesota,S,Lavender,Winter,3.1,No,Next Day Air,No,No,,Cash,Weekly
2038,39.0,Male,Belt,Accessories,87.0,Illinois,S,Green,Summer,4.3,No,Express,No,No,7.0,Venmo,Bi-Weekly
2039,53.0,Male,Blouse,clothin,70.0,  Arkansas,L,Orange,Spring,4.4,No,Next Day Air,No,No,35.0,CC,Fortnightly
2040,35.0,Male,T-shirt,clothin,51.0,Minnesota,M,Olive,Spring,3.1,No,Next Day Air,No,No,31.0,Debit Card,Bi-Weekly
2041,69.0,Male,Jewelry,Accessories,25.0,South Carolina,XL,Gray,Spring,2.9,No,Free Shipping,No,No,42.0,Venmo,Quarterly
2042,66.0,Male,Jacket,Outerwear,32.0,New York,S,Lavender,Winter,3.2,No,Next Day Air,No,No,14.0,pay pal,Bi-Weekly
2043,19.0,Male,Shoes,Foot-wear,52.0,Alabama,M,Red,Spring,4.0,No,2-Day Shipping,No,No,,Venmo,Monthly
2044,47.0,male,Gloves,Accessories,33.0,New York,M,Charcoal,Summer,2.7,No,Standard,No,No,49.0,pay pal,Weekly
2045,49.0,male,Jeans,clothin,68.0,Missouri,L,Orange,Spring,3.0,No,Free Shipping,No,No,17.0,pay pal,Fortnightly
2046,31.0,Male,Jewelry,Accessories,20.0,Georgia,M,Red,Fall,4.4,No,Express,No,No,26.0,pay pal,Quarterly
2047,39.0,male,Pants,clothin,,Oklahoma,M,Maroon,Winter,2.8,No,Free Shipping,No,No,30.0,Cash,Every 3 Months
2048,58.0,male,Jewelry,Accessories,82.0,  Connecticut,M,Silver,Summer,3.1,No,Store Pickup,No,No,32.0,Cash,Annually
2049,45.0,Male,Sneakers,Foot-wear,64.0,Michigan,XL,Pink,Winter,3.9,No,Express,No,No,35.0,Bank Transfer,Quarterly
2050,68.0,Male,Boots,Foot-wear,24.0,Rhode Island,L,Blue,Fall,2.7,No,Standard,No,No,15.0,Venmo,Annually
2051,0.0,Male,Hat,Accessories,,,M,Teal,Summer,3.4,No,Store Pickup,No,No,10.0,Debit Card,Annually
2052,65.0,Male,T-shirt,clothin,94.0,Massachusetts,L,Black,Spring,3.8,No,Free Shipping,No,No,14.0,CC,Monthly
2053,45.0,Male,Backpack,Accessories,48.0,New Hampshire,M,Gray,Winter,3.7,No,2-Day Shipping,No,No,30.0,Bank Transfer,Annually
2054,19.0,Male,Sunglasses,Accessories,60.0,Wyoming,S,Purple,Spring,4.5,No,2-Day Shipping,No,No,16.0,CC,Fortnightly
2055,65.0,Male,Sweater,clothin,56.0,New Jersey,XL,Gold,Spring,2.9,No,Express,No,No,14.0,pay pal,Annually
2056,28.0,male,Handbag,Accessories,33.0,Texas,M,Silver,Fall,3.4,No,2-Day Shipping,No,No,28.0,Bank Transfer,Weekly
2057,55.0,Male,Backpack,,46.0,Minnesota,L,Blue,Spring,4.4,No,2-Day Shipping,No,No,29.0,pay pal,Monthly
2058,66.0,male,Socks,clothin,37.0,South Dakota,L,Yellow,Spring,4.2,No,Standard,No,No,5.0,pay pal,Every 3 Months
2059,29.0,Male,Shirt,clothin,98.0,Washington,M,Brown,Winter,3.3,No,Store Pickup,No,No,17.0,Bank Transfer,Quarterly
2060,,Male,Shorts,clothin,50.0,California,XL,Beige,Spring,3.7,No,Express,No,No,50.0,pay pal,Weekly
2061,21.0,Male,Belt,Accessories,63.0,Wisconsin,M,Blue,Fall,3.2,No,Next Day Air,No,No,23.0,Bank Transfer,Quarterly
2062,32.0,M,Sweater,clothin,70.0,Michigan,S,Magenta,Summer,2.6,No,Store Pickup,No,No,22.0,Debit Card,Annually
2063,54.0,Male,Coat,Outerwear,63.0,South Carolina,L,Silver,Fall,2.8,No,Standard,No,No,15.0,Cash,Quarterly
2064,61.0,Male,Shorts,clothin,86.0,Indiana,M,Cyan,Fall,2.9,No,Standard,No,No,32.0,Cash,Monthly
